USER_ID,PERSON_ID,EMAIL,NAME_PREFIX,FIRST_NAME,MI_NAME,LAST_NAME,NAME_SUFFIX,STATUS_CODE,STATUS_DESCRIP,ACCOUNT_CREATED_DATE,ACCOUNT_UPDATED_DATE,ACCOUNT_LAST_LOGIN_DATE,LAST_UPDATED_DATE,LAST_UPDATED_DAY,ORG_ID,ORG_NAME
LYMANZ52,78186511,LymanZ52@cancer.com,,Zoe,,Lyman,,1,Active,05/25/2021 12:38:18,05/25/2021 15:12:31,05/25/2021 15:12:31,05/25/2021 15:12:31,2021-05-25,925301,BRANDEIS UNIVERSITY
MURRAYH92,78179630,MurrayH92@cancer.com,,Heather,,Murray,,1,Active,05/20/2021 09:50:17,05/26/2021 18:26:40,05/26/2021 18:26:40,05/26/2021 18:26:40,2021-05-26,577703,UNIVERSITY OF ILLINOIS AT CHICAGO
BAKERJ85,78173347,BakerJ85@cancer.com,,Julia,,Baker,,1,Active,05/14/2021 17:50:55,05/17/2021 14:19:32,05/17/2021 14:19:32,05/17/2021 14:19:32,2021-05-17,588901,TROPICAL TEXAS BEHAVIORAL HEALTH
RAMPLINGM32,78172881,RamplingM32@cancer.com,,Melanie,,Rampling,,1,Active,05/14/2021 13:57:28,05/14/2021 15:16:05,05/14/2021 15:16:05,05/14/2021 15:16:05,2021-05-14,9110501,WAYNE STATE UNIVERSITY
KELLYC6,78189242,KellyC6@cancer.com,,Caroline,,Kelly,,1,Active,05/26/2021 12:08:58,05/26/2021 13:21:16,05/26/2021 13:21:16,05/26/2021 13:21:16,2021-05-26,10065620,"DRAGOS, INC."
KNOXD17,78173268,KnoxD17@cancer.com,Dr,Donna,,Knox,,1,Active,05/14/2021 17:00:07,05/25/2021 16:15:55,05/25/2021 16:15:55,05/25/2021 16:15:55,2021-05-25,10041240,LIGA NACIONAL CONTRA EL CANCER
MCGRATHH60,78179728,McGrathH60@cancer.com,,Hannah,,McGrath,,1,Active,05/20/2021 10:23:28,,,05/20/2021 10:23:28,2021-05-20,2384501,EMORY UNIVERSITY
MCGRATHM17,78182010,McGrathM17@cancer.com,,Mary,Allen,McGrath,,1,Active,05/21/2021 14:48:47,05/21/2021 15:35:10,05/21/2021 15:35:10,05/21/2021 15:35:10,2021-05-21,10065537,WV BEHAVIORAL HEALTHCARE PROVIDERS ASSOCIATION
JOHNSTONJ12,78172976,JohnstonJ12@cancer.com,,Joshua,,Johnston,,2,Pending,05/26/2021 11:04:59,,,05/26/2021 11:04:59,2021-05-26,10025399,YELLOWHAWK TRIBAL HEALTH CENTER
KNOXA78,78189706,KnoxA78@cancer.com,,Amy,,Knox,,2,Pending,05/27/2021 11:46:08,,,05/27/2021 11:46:08,2021-05-27,578206,UNIV OF NORTH CAROLINA CHAPEL HILL
SANDERSONS49,78178580,SandersonS49@cancer.com,,Sonia,,Sanderson,,1,Active,05/19/2021 14:32:02,,,05/19/2021 14:32:02,2021-05-19,820005,UNIVERSITY OF HAWAII AT MANOA
FRASERC24,78184926,FraserC24@cancer.com,,Caroline,,Fraser,,1,Active,05/24/2021 17:32:40,05/26/2021 15:06:42,05/26/2021 14:49:03,05/26/2021 15:06:42,2021-05-26,1605021,QUEENS COLLEGE
OLIVERH37,78175117,OliverH37@cancer.com,,Harry,,Oliver,,1,Active,05/17/2021 15:21:52,05/17/2021 15:36:40,05/17/2021 15:36:40,05/17/2021 15:36:40,2021-05-17,10000858,CLEVELAND CLINIC LERNER COM-CWRU
MCLEANN43,78184593,McLeanN43@cancer.com,,Neil,,McLean,,1,Active,05/24/2021 15:30:41,,,05/24/2021 15:30:41,2021-05-24,4907701,MASSACHUSETTS GENERAL HOSPITAL
BAKERF81,78181976,BakerF81@cancer.com,,Felicity,Reyes,Baker,,1,Active,05/21/2021 14:34:54,,,05/21/2021 14:34:54,2021-05-21,578417,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON
FERGUSONC13,78191275,FergusonC13@cancer.com,,Colin,,Ferguson,,1,Active,05/27/2021 10:55:16,,,05/27/2021 10:55:16,2021-05-27,1518602,CHILDREN'S RESEARCH INSTITUTE
WHITEC59,78172694,WhiteC59@cancer.com,,Christian,DONALD,White,,1,Active,05/14/2021 11:53:01,05/24/2021 11:34:15,05/24/2021 11:34:15,05/24/2021 11:34:15,2021-05-24,490201,UNIVERSITY OF ARIZONA
SHARPO91,78176172,SharpO91@cancer.com,,Owen,,Sharp,,1,Active,05/18/2021 08:15:45,05/18/2021 08:19:14,05/18/2021 08:19:14,05/18/2021 08:19:14,2021-05-18,1768301,BAYCREST CENTRE FOR GERIATRIC CARE
WALSHH26,78173049,WalshH26@cancer.com,,Heather,,Walsh,,1,Active,05/14/2021 15:14:54,05/14/2021 15:20:30,05/14/2021 15:20:30,05/14/2021 15:20:30,2021-05-14,577507,"UNIVERSITY OF CALIFORNIA, SAN DIEGO"
SHORTA35,78169701,ShortA35@cancer.com,,Adam,,Short,,1,Active,05/12/2021 17:44:38,05/24/2021 21:49:44,05/24/2021 21:39:53,05/24/2021 21:49:44,2021-05-24,8424601,TULANE UNIVERSITY OF LOUISIANA
RUSSELLM49,78185601,RussellM49@cancer.com,,Madeleine,,Russell,,1,Active,05/25/2021 07:06:34,,,05/25/2021 07:06:34,2021-05-25,758101,BETH ISRAEL DEACONESS MEDICAL CENTER
REIDC91,78170589,ReidC91@cancer.com,Mr,Chloe,,Reid,Sr,1,Active,05/13/2021 11:06:59,05/19/2021 15:32:00,05/19/2021 15:32:00,05/19/2021 15:32:00,2021-05-19,10011070,HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY
BUCKLANDM17,78134269,BucklandM17@cancer.com,Dr,Michael,P.,Buckland,,1,Active,05/24/2021 11:01:08,05/24/2021 16:58:36,05/24/2021 16:58:36,05/24/2021 16:58:36,2021-05-24,3617301,BOSTON MEDICAL CENTER
ROSSI24,78176231,RossI24@cancer.com,,Ian,,Ross,,1,Active,05/18/2021 08:39:08,05/20/2021 15:57:25,05/20/2021 15:57:25,05/20/2021 15:57:25,2021-05-20,10046710,"SUNCOAST CENTER, INC."
JAMESO83,78181469,JamesO83@cancer.com,,Olivia,,James,,1,Active,05/21/2021 10:53:57,,,05/21/2021 10:53:57,2021-05-21,6297007,OREGON HEALTH & SCIENCE UNIVERSITY
GRAYS38,78177298,GrayS38@cancer.com,,Stewart,,Gray,,1,Active,05/18/2021 18:48:17,05/21/2021 19:37:15,05/21/2021 19:35:20,05/21/2021 19:37:15,2021-05-21,7636101,UNIVERSITY OF SOUTHERN CALIFORNIA
GRAHAMB8,78176375,GrahamB8@cancer.com,,Brandon,,Graham,,1,Active,05/18/2021 10:17:26,05/26/2021 16:08:07,05/26/2021 16:08:07,05/26/2021 16:08:07,2021-05-26,10046968,"BANYAN COMMUNITY HEALTH CENTER, INC."
LEWISJ78,78164470,LewisJ78@cancer.com,,Jan,,Lewis,,1,Active,05/17/2021 09:42:29,05/17/2021 09:43:25,,05/17/2021 09:43:25,2021-05-17,,
MILLSS54,78169720,MillsS54@cancer.com,Dr,Sophie,,Mills,,1,Active,05/12/2021 18:11:21,05/13/2021 12:04:28,05/13/2021 11:57:57,05/13/2021 12:04:28,2021-05-13,676604,GEORGIA STATE UNIVERSITY
RUSSELLN34,78179571,RussellN34@cancer.com,,Natalie,,Russell,,1,Active,05/20/2021 09:12:48,05/20/2021 21:30:08,05/20/2021 21:17:07,05/20/2021 21:30:08,2021-05-20,5245901,MICHIGAN STATE UNIVERSITY
BOWERC63,78172337,BowerC63@cancer.com,,Christian,,Bower,,1,Active,05/14/2021 10:09:11,05/14/2021 10:25:15,05/14/2021 10:25:15,05/14/2021 10:25:15,2021-05-14,10046402,"SEVEN COUNTIES SERVICES, INC."
TAYLORK18,78169256,TaylorK18@cancer.com,,Karen,,Taylor,,1,Active,05/12/2021 14:09:36,05/12/2021 14:19:25,05/12/2021 14:19:25,05/12/2021 14:19:25,2021-05-12,1524302,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA
QUINNW42,78180739,QuinnW42@cancer.com,,William,Y.,Quinn,,1,Active,05/20/2021 20:26:14,05/21/2021 08:11:38,05/21/2021 08:11:38,05/21/2021 08:11:38,2021-05-21,820104,UNIVERSITY OF MARYLAND BALTIMORE
SLATERA19,78149804,SlaterA19@cancer.com,,Alexander,,Slater,,1,Active,05/14/2021 12:21:08,05/18/2021 23:49:08,05/18/2021 23:49:08,05/18/2021 23:49:08,2021-05-18,,
EDMUNDSS26,78171316,EdmundsS26@cancer.com,,Sean,,Edmunds,,1,Active,05/13/2021 15:50:57,05/20/2021 10:45:36,05/20/2021 10:45:36,05/20/2021 10:45:36,2021-05-20,578205,UNIVERSITY OF NORTH CAROLINA GREENSBORO
VANCEI94,78187625,VanceI94@cancer.com,,Ian,,Vance,,1,Active,05/25/2021 16:13:52,05/25/2021 16:58:33,05/25/2021 16:58:33,05/25/2021 16:58:33,2021-05-25,10004297,COMAGINE HEALTH
REESJ82,78180563,ReesJ82@cancer.com,,Jake,,Rees,,1,Active,05/20/2021 16:52:10,05/21/2021 14:35:25,05/21/2021 14:02:58,05/21/2021 14:35:25,2021-05-21,513614,SAN DIEGO STATE UNIVERSITY
ARNOLDJ12,16408073,ArnoldJ12@cancer.com,Dr,Jack,Paulos,Arnold,,1,Active,05/24/2021 18:53:13,05/25/2021 15:12:07,05/25/2021 14:10:04,05/25/2021 15:12:07,2021-05-25,3497005,KAISER FOUNDATION RESEARCH INSTITUTE
GREENEC33,78174012,GreeneC33@cancer.com,,Cameron,,Greene,,1,Active,05/17/2021 01:34:50,,,05/17/2021 01:34:50,2021-05-17,218602,HENRY FORD HEALTH SYSTEM
SHARPA35,78169520,SharpA35@cancer.com,,Anthony,,Sharp,,1,Active,05/17/2021 17:24:11,05/21/2021 16:10:39,05/21/2021 16:10:39,05/21/2021 16:10:39,2021-05-21,578405,UNIVERSITY OF TEXAS EL PASO
BAILEYJ19,78157549,BaileyJ19@cancer.com,,Jane,,Bailey,,1,Active,05/18/2021 13:37:38,05/18/2021 13:42:01,05/18/2021 13:42:01,05/18/2021 13:42:01,2021-05-18,2059802,UNIVERSITY OF PITTSBURGH AT PITTSBURGH
HARRISA38,78191091,HarrisA38@cancer.com,,Amanda,,Harris,,1,Active,05/27/2021 09:15:49,,,05/27/2021 09:15:49,2021-05-27,1343301,COLLEGE OF CHARLESTON
PAIGEA79,78180267,PaigeA79@cancer.com,,Austin,,Paige,,1,Active,05/20/2021 14:29:48,05/20/2021 17:12:26,05/20/2021 17:05:04,05/20/2021 17:12:26,2021-05-20,7636101,UNIVERSITY OF SOUTHERN CALIFORNIA
EDMUNDSE13,78179782,EdmundsE13@cancer.com,,Eric,Alexandra,Edmunds,,1,Active,05/20/2021 10:46:02,05/25/2021 12:52:23,05/25/2021 12:52:23,05/25/2021 12:52:23,2021-05-25,4134401,JOHNS HOPKINS UNIVERSITY
THOMSONJ4,78181803,ThomsonJ4@cancer.com,,Julia,Jos,Thomson,,1,Active,05/21/2021 13:34:42,,,05/21/2021 13:34:42,2021-05-21,1506502,UNIVERSITY OF MICHIGAN AT ANN ARBOR
LAMBERTW52,78174219,LambertW52@cancer.com,Ms,Warren,,Lambert,,1,Active,05/17/2021 15:32:42,05/17/2021 22:40:35,05/17/2021 22:31:42,05/17/2021 22:40:35,2021-05-17,6463801,UNIVERSITY OF PENNSYLVANIA
GRAHAMK57,78184450,GrahamK57@cancer.com,,Kevin,,Graham,,1,Active,05/24/2021 14:25:29,05/24/2021 14:47:37,05/24/2021 14:47:37,05/24/2021 14:47:37,2021-05-24,578503,UNIVERSITY OF WISCONSIN-MADISON
MURRAYH34,78172882,MurrayH34@cancer.com,,Hannah,,Murray,,1,Active,05/14/2021 13:57:39,05/14/2021 15:56:06,05/14/2021 15:56:06,05/14/2021 15:56:06,2021-05-14,676603,GEORGIA INSTITUTE OF TECHNOLOGY
CAMERONM78,78191310,CameronM78@cancer.com,,Max,,Cameron,,1,Active,05/27/2021 11:13:38,05/27/2021 12:16:58,05/27/2021 12:16:58,05/27/2021 12:16:58,2021-05-27,513807,UNIVERSITY OF SOUTH FLORIDA
HUGHESJ10,78185595,HughesJ10@cancer.com,Dr,Joseph,,Hughes,,1,Active,05/25/2021 06:57:49,05/27/2021 04:11:19,05/27/2021 04:11:19,05/27/2021 04:11:19,2021-05-27,2844301,UNIVERSITY OF GENEVA
BONDS41,3087047,BondS41@cancer.com,,Sue,,Bond,,2,Pending,05/21/2021 08:42:25,,,05/21/2021 08:42:25,2021-05-21,1288803,UNIVERSITY OF ALABAMA AT BIRMINGHAM
WELCHA81,78184900,WelchA81@cancer.com,,Andrew,,Welch,,1,Active,05/24/2021 17:21:00,,,05/24/2021 17:21:00,2021-05-24,307801,AMERICAN MEDICAL ASSOCIATION
UNDERWOODR55,78179929,UnderwoodR55@cancer.com,,Richard,,Underwood,,1,Active,05/20/2021 11:46:36,,,05/20/2021 11:46:36,2021-05-20,10032783,INDICASAT AIP
CAMPBELLR44,78178786,CampbellR44@cancer.com,,Rachel,,Campbell,,1,Active,05/19/2021 16:22:10,05/19/2021 16:29:50,05/19/2021 16:29:50,05/19/2021 16:29:50,2021-05-19,7081301,ROLLINS COLLEGE
HEMMINGSA56,78175171,HemmingsA56@cancer.com,,Alexander,A,Hemmings,,1,Active,05/17/2021 15:40:35,05/17/2021 16:39:54,05/17/2021 16:39:54,05/17/2021 16:39:54,2021-05-17,10065172,COUNTY OF BURLINGTON
OLIVERS56,78176614,OliverS56@cancer.com,,Sally,,Oliver,,1,Active,05/18/2021 12:06:10,,,05/18/2021 12:06:10,2021-05-18,1525801,NORWICH UNIVERSITY
TURNERJ73,78176924,TurnerJ73@cancer.com,,Jack,,Turner,,1,Active,05/18/2021 14:46:27,05/18/2021 15:55:40,05/18/2021 15:55:40,05/18/2021 15:55:40,2021-05-18,513605,CALIFORNIA STATE UNIVERSITY LONG BEACH
SLATERJ49,78175222,SlaterJ49@cancer.com,Mr,Joan,,Slater,,1,Active,05/17/2021 16:00:25,05/17/2021 16:50:36,05/17/2021 16:50:36,05/17/2021 16:50:36,2021-05-17,8046501,STANFORD UNIVERSITY
LEWISP44,78186008,LewisP44@cancer.com,,Peter,,Lewis,,1,Active,05/25/2021 09:52:53,05/27/2021 08:55:50,05/27/2021 08:55:50,05/27/2021 08:55:50,2021-05-27,5992621,"STATE UNIVERSITY OF NY,BINGHAMTON"
POOLED99,78189186,PooleD99@cancer.com,,Dylan,Mae,Poole,,1,Active,05/26/2021 11:44:32,,,05/26/2021 11:44:32,2021-05-26,1506502,UNIVERSITY OF MICHIGAN AT ANN ARBOR
MORRISONJ99,78154653,MorrisonJ99@cancer.com,,Jason,Bailey,Morrison,,1,Active,05/14/2021 09:28:57,05/27/2021 12:40:09,05/27/2021 12:40:09,05/27/2021 12:40:09,2021-05-27,,
BALLD61,8162758,BallD61@cancer.com,Mrs,Dan,,Ball,,1,Active,05/14/2021 14:31:29,05/14/2021 17:58:22,05/14/2021 17:53:36,05/14/2021 17:58:22,2021-05-14,577508,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO"
AVERYH72,78185805,AveryH72@cancer.com,,Harry,,Avery,,1,Active,05/25/2021 09:41:06,05/25/2021 09:54:04,05/25/2021 09:54:04,05/25/2021 09:54:04,2021-05-25,10065539,OPEN DOOR CONCIERGE SERVICES INC
CLARKB99,78169475,ClarkB99@cancer.com,,Brian,,Clark,,1,Active,05/12/2021 15:56:04,05/12/2021 16:02:59,05/12/2021 16:02:59,05/12/2021 16:02:59,2021-05-12,10027008,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER
WALSHL63,78170908,WalshL63@cancer.com,,Lauren,,Walsh,,1,Active,05/13/2021 12:41:31,05/13/2021 12:46:31,05/13/2021 12:46:31,05/13/2021 12:46:31,2021-05-13,10065345,NORTHEAST COUNSELING SERVICES
FORSYTHR79,78170909,ForsythR79@cancer.com,,Richard,P.,Forsyth,,1,Active,05/13/2021 12:41:32,05/13/2021 12:47:43,05/13/2021 12:47:43,05/13/2021 12:47:43,2021-05-13,10065345,NORTHEAST COUNSELING SERVICES
STEWARTC40,78172434,StewartC40@cancer.com,Mrs,Christian,,Stewart,,1,Active,05/19/2021 17:06:35,05/23/2021 22:18:46,05/23/2021 22:18:46,05/23/2021 22:18:46,2021-05-23,8240301,TEMPLE UNIV OF THE COMMONWEALTH
PIPERS31,78172687,PiperS31@cancer.com,,Steven,D,Piper,,1,Active,05/14/2021 11:47:58,05/16/2021 14:40:53,05/16/2021 14:40:53,05/16/2021 14:40:53,2021-05-16,1450402,UNIVERSITY OF MINNESOTA
CLARKSONJ61,78183650,ClarksonJ61@cancer.com,,Jack,,Clarkson,,1,Active,05/24/2021 02:36:45,05/24/2021 02:43:53,05/24/2021 02:43:53,05/24/2021 02:43:53,2021-05-24,10024389,NANYANG TECHNOLOGICAL UNIVERSITY
PARRL57,78172093,ParrL57@cancer.com,,Lisa,Vicente,Parr,,1,Active,05/14/2021 04:00:29,05/14/2021 04:52:19,05/14/2021 04:52:19,05/14/2021 04:52:19,2021-05-14,10065346,TETRANEURON SL.
PAYNEA85,78171023,PayneA85@cancer.com,Mr,Andrew,John,Payne,,1,Active,05/13/2021 13:53:15,05/26/2021 11:38:27,05/26/2021 11:38:27,05/26/2021 11:38:27,2021-05-26,10065338,GOLDEN AGE ENTERPRISES L.L.C.
PATERSOND69,78189808,PatersonD69@cancer.com,,Donna,,Paterson,,1,Active,05/26/2021 15:52:11,,,05/26/2021 15:52:11,2021-05-26,10030063,SUNNYBROOK RESEARCH INSTITUTE
WALKERJ76,78171524,WalkerJ76@cancer.com,,John,,Walker,,1,Active,05/13/2021 17:56:49,,,05/13/2021 17:56:49,2021-05-13,481073,PORTLAND VA MEDICAL CENTER
HENDERSONP35,78190020,HendersonP35@cancer.com,,Piers,,Henderson,,1,Active,05/26/2021 17:00:22,05/26/2021 18:11:40,05/26/2021 18:11:40,05/26/2021 18:11:40,2021-05-26,7636101,UNIVERSITY OF SOUTHERN CALIFORNIA
ROBERTSA90,78170899,RobertsA90@cancer.com,,Anna,Fahrig,Roberts,,1,Active,05/13/2021 12:36:01,,,05/13/2021 12:36:01,2021-05-13,2384501,EMORY UNIVERSITY
DOWDK40,78185032,DowdK40@cancer.com,,Keith,Elizabeth,Dowd,,1,Active,05/24/2021 19:02:13,,,05/24/2021 19:02:13,2021-05-24,577507,"UNIVERSITY OF CALIFORNIA, SAN DIEGO"
PARRT58,78190986,ParrT58@cancer.com,,Thomas,,Parr,,1,Active,05/27/2021 08:01:12,05/27/2021 08:31:45,05/27/2021 08:31:45,05/27/2021 08:31:45,2021-05-27,2384501,EMORY UNIVERSITY
HUNTERA40,78179622,HunterA40@cancer.com,,Ava,,Hunter,,1,Active,05/20/2021 09:47:56,05/20/2021 10:55:47,05/20/2021 10:55:47,05/20/2021 10:55:47,2021-05-20,2076701,UNIVERSITY OF DELAWARE
UNDERWOODR12,78178520,UnderwoodR12@cancer.com,,Robert,,Underwood,,1,Active,05/19/2021 14:09:38,05/19/2021 14:41:48,05/19/2021 14:41:48,05/19/2021 14:41:48,2021-05-19,10065482,MARTHA'S VINEYARD COMMUNITY SERVICES INCORPORATED
MORGANK17,78182332,MorganK17@cancer.com,,Kimberly,A,Morgan,,1,Active,05/21/2021 17:06:58,05/26/2021 08:45:58,05/26/2021 08:41:52,05/26/2021 08:45:58,2021-05-26,488301,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS
DOWDO32,78175205,DowdO32@cancer.com,,Olivia,,Dowd,,1,Active,05/17/2021 15:53:27,,,05/17/2021 15:53:27,2021-05-17,10065172,COUNTY OF BURLINGTON
MCLEANL48,78188747,McLeanL48@cancer.com,,Lillian,,McLean,,1,Active,05/26/2021 06:55:48,05/26/2021 15:17:04,05/26/2021 15:17:04,05/26/2021 15:17:04,2021-05-26,3527409,UNIVERSITY COLLEGE LONDON
POWELLF90,78182263,PowellF90@cancer.com,,Felicity,,Powell,,1,Active,05/21/2021 16:39:50,05/25/2021 16:54:57,05/25/2021 16:54:57,05/25/2021 16:54:57,2021-05-25,488301,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS
BERRYD48,78174834,BerryD48@cancer.com,,Diana,M,Berry,,1,Active,05/17/2021 13:45:25,,,05/17/2021 13:45:25,2021-05-17,5998301,NEW YORK UNIVERSITY
MILLSB87,78173039,MillsB87@cancer.com,,Blake,,Mills,,1,Active,05/14/2021 15:09:18,05/14/2021 15:14:13,05/14/2021 15:14:13,05/14/2021 15:14:13,2021-05-14,1169201,TEXAS STATE DEPT OF HEALTH SERVICES
BELLP63,78174525,BellP63@cancer.com,,Penelope,P,Bell,,1,Active,05/17/2021 11:35:19,05/17/2021 15:47:51,05/17/2021 15:43:18,05/17/2021 15:47:51,2021-05-17,8721001,VANDERBILT UNIVERSITY
BERRYA1,78176522,BerryA1@cancer.com,,Amanda,,Berry,,4,Pending Affiliation,05/18/2021 11:21:27,05/21/2021 13:10:24,,05/21/2021 13:10:24,2021-05-21,10046123,PRIMO CENTER FOR WOMEN AND CHILDREN
MORRISONG55,78169338,MorrisonG55@cancer.com,,Gavin,,Morrison,,1,Active,05/12/2021 15:02:52,05/12/2021 18:01:23,05/12/2021 17:58:52,05/12/2021 18:01:23,2021-05-12,6144650,NORTHWESTERN UNIVERSITY AT CHICAGO
ELLISONE7,78178667,EllisonE7@cancer.com,Dr,Edward,F.,Ellison,,1,Active,05/19/2021 15:18:35,05/19/2021 20:01:33,05/19/2021 19:43:57,05/19/2021 20:01:33,2021-05-19,4907701,MASSACHUSETTS GENERAL HOSPITAL
MCDONALDR72,78174658,McDonaldR72@cancer.com,,Rebecca,,McDonald,,1,Active,05/17/2021 12:26:27,05/17/2021 14:05:05,05/17/2021 14:01:45,05/17/2021 14:05:05,2021-05-17,8721001,VANDERBILT UNIVERSITY
SANDERSOND88,78186174,SandersonD88@cancer.com,,Dan,,Sanderson,,1,Active,05/25/2021 10:57:22,05/25/2021 11:25:50,05/25/2021 11:25:50,05/25/2021 11:25:50,2021-05-25,10025251,INTERDISCIPLINARY CENTER HERZLIYA
DUNCANL7,78182027,DuncanL7@cancer.com,,Lucas,,Duncan,,1,Active,05/21/2021 14:54:06,05/21/2021 15:34:15,05/21/2021 15:34:15,05/21/2021 15:34:15,2021-05-21,10058632,"HORIZONS MENTAL HEALTH CENTER, INC."
GILLG50,78188996,GillG50@cancer.com,,Gabrielle,,Gill,,1,Active,05/26/2021 10:36:35,05/26/2021 10:59:06,05/26/2021 10:59:06,05/26/2021 10:59:06,2021-05-26,5998301,NEW YORK UNIVERSITY
MACKAYJ26,9217384,MackayJ26@cancer.com,,Julia,,Mackay,,1,Active,05/24/2021 13:56:07,05/24/2021 14:15:44,,05/24/2021 14:15:44,2021-05-24,6297005,UNIVERSITY OF OREGON
ROBERTSONG75,78178586,RobertsonG75@cancer.com,,Gabrielle,,Robertson,,1,Active,05/19/2021 14:32:48,,,05/19/2021 14:32:48,2021-05-19,3834301,COASTAL CAROLINA UNIVERSITY
FORSYTHL63,78190911,ForsythL63@cancer.com,,Lily,,Forsyth,,1,Active,05/27/2021 01:27:54,05/27/2021 10:27:07,05/27/2021 09:31:11,05/27/2021 10:27:07,2021-05-27,5998304,NEW YORK UNIVERSITY SCHOOL OF MEDICINE
CHAPMANI73,78171546,ChapmanI73@cancer.com,,Isaac,,Chapman,,1,Active,05/13/2021 18:23:06,,,05/13/2021 18:23:06,2021-05-13,10051166,"THRIVE BEHAVIORAL HEALTH, INC"
PARRP27,78189944,ParrP27@cancer.com,,Piers,,Parr,,1,Active,05/26/2021 16:42:05,05/26/2021 16:46:04,05/26/2021 16:46:04,05/26/2021 16:46:04,2021-05-26,4911501,MASSACHUSETTS INSTITUTE OF TECHNOLOGY
BERRYB94,78191411,BerryB94@cancer.com,,Blake,P,Berry,,1,Active,05/27/2021 11:51:57,,,05/27/2021 11:51:57,2021-05-27,578503,UNIVERSITY OF WISCONSIN-MADISON
CLARKM82,78180597,ClarkM82@cancer.com,,Michael,,Clark,,1,Active,05/20/2021 17:09:32,05/22/2021 19:49:42,05/22/2021 19:47:43,05/22/2021 19:49:42,2021-05-22,513614,SAN DIEGO STATE UNIVERSITY
LEEW86,78172519,LeeW86@cancer.com,Ms,Wanda,Rachel,Lee,,1,Active,05/14/2021 11:05:49,05/17/2021 09:09:32,05/17/2021 09:09:32,05/17/2021 09:09:32,2021-05-17,8240301,TEMPLE UNIV OF THE COMMONWEALTH
WHITEA3,78178460,WhiteA3@cancer.com,,Ava,,White,,1,Active,05/19/2021 13:22:58,,,05/19/2021 13:22:58,2021-05-19,10051418,"FINGER LAKES AREA COUNSELING AND RECOVERY AGENCY, INC."
KINGB76,78170753,KingB76@cancer.com,,Benjamin,,King,,1,Active,05/13/2021 12:07:42,05/18/2021 14:45:21,05/18/2021 14:45:21,05/18/2021 14:45:21,2021-05-18,10065331,ELATED COUNSELING SERVICES LLC
HUGHESC35,78191386,HughesC35@cancer.com,,Claire,,Hughes,,1,Active,05/27/2021 11:44:08,05/27/2021 11:57:29,05/27/2021 11:57:29,05/27/2021 11:57:29,2021-05-27,3873001,ROWAN UNIVERSITY
DAVIDSONO35,78169623,DavidsonO35@cancer.com,,Owen,,Davidson,,1,Active,05/12/2021 17:04:50,05/12/2021 18:18:05,05/12/2021 18:08:20,05/12/2021 18:18:05,2021-05-12,577703,UNIVERSITY OF ILLINOIS AT CHICAGO
LANGDONJ51,78170705,LangdonJ51@cancer.com,,John,,Langdon,,1,Active,05/13/2021 11:46:39,05/21/2021 16:10:13,05/21/2021 16:10:13,05/21/2021 16:10:13,2021-05-21,1514802,CORNELL UNIVERSITY
BURGESSM86,78182169,BurgessM86@cancer.com,,Mary,B,Burgess,,1,Active,05/21/2021 15:50:33,05/25/2021 10:14:06,05/25/2021 10:14:06,05/25/2021 10:14:06,2021-05-25,8424601,TULANE UNIVERSITY OF LOUISIANA
MACDONALDB51,78172825,MacDonaldB51@cancer.com,,Brian,,MacDonald,,1,Active,05/14/2021 13:24:57,05/14/2021 13:58:53,05/14/2021 13:58:53,05/14/2021 13:58:53,2021-05-14,247601,CARNEGIE-MELLON UNIVERSITY
SKINNERJ44,78184293,SkinnerJ44@cancer.com,,Jason,,Skinner,,1,Active,05/24/2021 13:30:14,,,05/24/2021 13:30:14,2021-05-24,10065504,PRECISION MEDICINE GROUP
PATERSONJ41,78182463,PatersonJ41@cancer.com,,Jessica,,Paterson,,1,Active,05/21/2021 18:05:19,05/22/2021 13:09:11,05/22/2021 13:09:11,05/22/2021 13:09:11,2021-05-22,1381004,MONTANA STATE UNIVERSITY - BOZEMAN
PIPERP17,78172161,PiperP17@cancer.com,Ms,Phil,,Piper,,1,Active,05/14/2021 08:39:39,05/17/2021 14:01:56,05/17/2021 14:01:56,05/17/2021 14:01:56,2021-05-17,7839401,ST. JOHN'S UNIVERSITY
PAYNEM64,78172823,PayneM64@cancer.com,,Madeleine,,Payne,,1,Active,05/14/2021 13:24:38,,,05/14/2021 13:24:38,2021-05-14,1450502,OKLAHOMA STATE UNIVERSITY STILLWATER
FRASERB94,78159332,FraserB94@cancer.com,,Blake,,Fraser,,1,Active,05/14/2021 13:43:02,05/14/2021 15:36:28,05/14/2021 15:36:28,05/14/2021 15:36:28,2021-05-14,1199905,UNIVERSITY OF COLORADO DENVER
CORNISHL19,78175444,CornishL19@cancer.com,,Liam,,Cornish,,1,Active,05/18/2021 11:34:09,05/26/2021 10:48:11,,05/26/2021 10:48:11,2021-05-26,5998304,NEW YORK UNIVERSITY SCHOOL OF MEDICINE
